ID	Ensembl_Gene_ID	Entrez_ID	pcl.1	pcl.2	pc.mean	pc.sd	NonHDACi.score	HDACi.score	std.dev	Api	Mo	Oxa	Pan	SBHA	Scr	Sodbuty	Tac	TSA	Vor	X2.DG	X5.FU	Ant	Ble	CdCl2	Cisp	CPT	HU	Tun	Vin
SESN3	ENSG00000149212	143686	-0.115843751139025	0.00274726817238892	0.40430822623324	0.742533634819208	-0.253750134	1.062366586	0.833071624	1.11127202405147	0.467691404188594	1.10987967444611	1.19233139211805	1.1906167129132	1.60661971856923	0.76646832335798	0.824054292931303	1.12447822866425	1.23025409004867	0.122700705662282	-0.128215638063881	-0.263666742160304	0.108415454734223	-0.796625483447211	-0.189396272444793	-0.698295093992135	-0.452986144362518	-0.331711243489711	0.0922791209399965
SGTB	ENSG00000197860	54557	-0.11456347298121	0.096648561915271	0.541032084315284	1.03152101870423	-0.314418609	1.396482778	1.072347498	1.91490767853161	-0.0727497362231441	1.98909650426687	1.51065905377136	1.67878642898379	1.66099259229853	1.66548448071473	0.145822371186158	1.75629767509073	1.71553072698174	-0.614835228125111	0.123369602654612	-0.532272143805167	-0.566523790867178	-0.631493525054093	0.173191270436678	-0.252165466567524	-0.369011362268054	-0.341363382897598	-0.133082062803261
SLC12A6	ENSG00000140199	9990	-0.11358468311874	0.0448771101569697	0.712329154216324	1.12212818062305	-0.215033304	1.639691612	1.126735972	1.87625448810951	0.630146653237944	1.97780416737572	2.20627824658073	1.81396520809747	2.38305839140705	1.13483344480889	0.521062540739823	1.94209073306001	1.91142225155369	-0.000359295097564966	-0.266573989050545	0.191862071434292	-0.719066098171281	-0.690411996041506	0.714530217924477	-1.2322367408388	-0.285584408157995	-0.247566251240723	0.385073448595298
SMIM14	ENSG00000163683	201895	-0.102420469019492	-0.0919341155203945	0.301578614255917	0.92408237396598	-0.511914229	1.115071457	0.923047643	1.13487833374197	1.2862395573668	0.778149686795043	1.01658764196313	0.89493400419795	1.25534626928157	0.912128649069267	1.6392594909138	1.33523764080173	0.897953296787432	-0.260974119595178	-0.557831414130239	-1.55087009791298	-0.192836094442804	-0.647778759003938	-0.277652660760614	-0.573487382455468	-0.066877532984787	-1.14138846027672	0.150554235762382
SRGAP3	ENSG00000196220	9901	-0.096967719935634	-0.0489508168143786	0.0905676044930637	1.45305476818893	-1.021147886	1.202283095	1.440428644	2.04005876404991	0.339393237098264	1.80921714901694	0.847159931133155	1.27181546133541	1.56046112278174	1.37966494816462	1.32890743030808	1.08991377811342	0.356239131281975	-1.61808296780599	-0.236747345844681	-2.59268789344583	-0.243510833076679	-1.31347482271908	-1.30940461870101	-3.06158678209835	0.242098754165028	-0.606900421907814	0.528818068012165
SRSF4	ENSG00000116350	6429	0.115758338479034	0.00465455574382241	-0.645733263223268	0.909683904035991	0.175001354	-1.46646788	0.869154554	-1.37248813973075	-0.6032257857285	-1.47566684172439	-1.6303111448225	-1.3505752998409	-2.2315823789811	-1.57890446122009	-1.51759956406327	-1.54331416692212	-1.36101101752224	-0.0786138569113874	0.0738556224997808	0.391077822084405	-0.0550851991622114	0.535720188780904	0.242951787824876	0.232124472026988	0.40609614983415	-0.453274124059304	0.4551606731723
ST3GAL5	ENSG00000115525	8869	-0.115816759011828	0.00111887350333869	0.421429446854057	0.937824087824182	-0.414040601	1.256899495	0.906441145	0.786576641119842	0.737583340751888	0.840109363018157	1.75370681930038	1.52120729590649	1.72185945636627	1.29952897183328	0.689859821307484	1.85228420991824	1.36627903042208	-0.398047172430935	-0.234106874354983	0.147682304373335	-0.986692192243534	-0.439325024527266	-0.768726572282727	-0.396507520779672	-0.535301033708083	-0.288518500502567	-0.240863426406545
SUV39H1	ENSG00000101945	6839	0.116245475917133	-0.0561633505063655	-0.935487192140996	1.11344717457971	-0.003484377	-1.867490008	1.101619215	-1.98196779739734	-0.702791398322507	-2.04569665795221	-2.38750120176226	-2.30177630511242	-2.70087219908843	-1.71824536171903	-0.39542531274804	-2.10658412598834	-2.33403971637315	0.564304175913833	-0.325530270079264	-0.179747063572005	0.409441161565861	0.362096030091796	-0.189426365320517	-0.291068440113996	0.258364953071446	-0.237020424862632	-0.40625752305072
SWT1	ENSG00000116668	54823	-0.109124795366451	-0.0687862132972214	0.444209302759354	1.70241379356046	-0.866150392	1.754568998	1.588566059	2.7022610868961	-0.461513451811438	2.45327125668153	2.01180268316847	1.91073197482178	2.17609424847096	2.70933163522712	0.360861621050548	1.93410319047456	1.74874573095063	-1.46546112744847	-0.401714491067565	-0.367564406632074	-1.58954681336819	-2.76255410754864	-0.750688022328468	-1.21720368586911	-1.6918165696806	0.72335613607434	0.86168916712559
TBC1D16	ENSG00000167291	125058	-0.117807809877502	-0.0194807919953607	0.266260862256129	0.811359130994247	-0.444939523	0.977461247	0.88004577	1.08285956634671	0.296063755523387	0.872149095284953	1.32401946768416	1.12257010587165	1.39252082527627	1.20578539330653	0.421613524754419	0.986278810107057	1.07075192643571	-0.687707178889573	-0.146813942615512	-0.792453646699627	-0.883085561954978	-0.583062051684348	0.0773531609975098	-0.688391774303377	-0.598777419184428	-0.30789877406584	0.161441962931898
TMCC2	ENSG00000133069	9911	-0.109580177163419	-0.0500627586249602	1.0561205384496	1.08665839622907	0.067776909	2.044464168	0.916867113	1.82334620632524	1.60599117432848	1.80474919611095	1.99924449144238	2.02948703644784	2.31556422922357	2.16834764437457	2.42604659214077	2.223136245917	2.04872886323484	0.511119374697938	-0.25379040680848	-0.798557393282312	0.307675099413977	-0.604467379209877	0.0768037623838658	0.873692913094471	0.417463944938163	0.0798988843953886	0.0679302898231469
TMCC3	ENSG00000057704	57458	-0.10406811776048	-0.268330562490066	0.398254263700737	1.41387807832414	-0.814184731	1.610693259	1.206016401	1.47505264567782	1.99288646338923	1.07814288991497	1.57049880725517	1.62025162824799	1.46901725786914	1.29558392156426	2.42616296967763	1.57796044274339	1.60137556257619	-1.80566501975385	-0.31504592763967	-0.37921008598796	-1.52098515983324	-1.54936452938471	-1.4282372398877	-1.22887426491086	-1.08055444682484	0.158431750039187	1.0076576092826
TMEM2	ENSG00000135048	NA	-0.104642494153204	-0.181365357260652	0.385860197101723	1.00685208238134	-0.464914581	1.236634975	1.031118994	0.956039309276942	0.808715249927528	1.18044883377672	1.36269633436076	1.03193951428966	1.86497159120603	0.854034148278684	2.08601605160765	0.986239019934263	1.23524969849683	-0.493841151125819	0.212506150035793	-0.852278836724219	-0.545970835903414	-1.54207859949032	-0.117922356406604	0.140748023457281	-1.03848911447895	0.246724702886289	-0.658543791370634
TMEM87A	ENSG00000103978	25963	0.111167184059806	-0.131886383617334	-0.745158237294426	0.876045589321424	-0.002803	-1.487513474	0.960245073	-1.22419448436073	-0.451152031409357	-1.22771482743513	-1.57134735578803	-1.85841219998584	-2.36727926552615	-1.39491355143601	-1.04988614760329	-2.09507138409502	-1.63516349733413	-0.0765066516560908	-0.0812107576094481	0.29374150255037	-0.155338032461432	-0.040805555762857	-0.318204471276945	-0.393320252154501	-0.179993832981288	0.465640101950121	0.457967948487244
TMOD2	ENSG00000128872	29767	-0.114624757453467	0.042663584291205	0.784030295658191	0.942468661699027	-0.020300088	1.588360679	0.983255169	2.25952259303781	0.625248812931562	1.86312881989556	1.59914082128788	1.55133253161819	1.77147227966315	2.06151437704912	0.584048288707535	2.11813500782508	1.45006325845504	0.0276971756632189	0.0264191035331783	0.411594316737363	-0.0122419046747426	-0.285008409187616	-0.203683565209589	-0.313502117895326	-0.43737670568816	0.00199871100871503	0.581102518405858
TNFRSF19	ENSG00000127863	55504	-0.104153533101265	0.13042949165798	1.23671996116514	1.214948311046	0.263153561	2.210286362	1.226137713	1.93512767259722	1.09047928028092	1.82257186273115	3.13603849107181	2.09242537469708	3.25105600131924	1.82942928807878	1.82552661716289	2.38142199735747	2.73878703231657	1.33935789061342	0.879845422696482	-0.669277380292548	1.18243902796047	0.0779050034348614	0.256697359629068	-0.51979886229815	0.620216632353369	-0.748268107346347	0.212418618939091
TPCN1	ENSG00000186815	53373	-0.108250707614084	-0.0662847041985858	0.506136766179283	0.704014691382904	-0.12464156	1.136915092	0.800281738	0.685925672635674	1.46490890733012	0.844112838288798	1.26813762467656	1.20935569399353	1.43077407772143	1.09050555827395	0.941180776375894	1.19922199760607	1.23502777186721	-0.0469360635808745	-0.155712019385466	0.344865071087471	-0.155889661485929	-0.286592095131397	-0.108270936051708	-0.507556496536372	-0.287273581141203	0.45319654338283	-0.496246356340926
TRIM8	ENSG00000171206	81603	0.116174787253591	-0.0480135530430373	-0.643069320687886	0.880006547247261	0.127704527	-1.413843169	0.912183934	-1.69841376326169	-0.819289229606462	-1.64744933033699	-1.57944168485357	-1.47369745538592	-1.69104635623747	-1.58549453893317	-0.371050405307364	-1.57433196611966	-1.69821695829714	0.562401270134465	0.10033893732151	-0.429885008606474	0.412826110650992	-0.00677246403593856	0.173403865872017	0.632251422464174	0.122668238477289	-0.0900518015687727	-0.20013529612755
TUBB2A	ENSG00000137267	7280	-0.106072318828512	0.0989495147762541	0.442592742804574	0.955547419693442	-0.358129226	1.243314712	1.016933084	0.633945328565739	0.462656842934685	0.48030895329207	1.80030955664763	1.42742005754151	2.14949190990896	1.41392658875885	1.11352594392813	1.41486814867488	1.53669378621475	-0.0376368857543304	-0.458300132905683	-0.902828655655838	0.00291142589294768	-0.239233031925052	-0.330902704149092	0.194411491836726	-0.0898855358001361	-1.17617350474338	-0.54365472717188
TULP4	ENSG00000130338	56995	-0.112705290795693	-0.0843324495612053	-0.0664895947340188	0.882330026985372	-0.832893844	0.699914655	0.926771832	0.734948188752572	0.271423872777295	0.670688023671465	0.937013483546324	0.850452977417604	0.788160626121593	0.638865268941213	0.5105149973896	0.762821486178853	0.834257622821759	-0.924500851714939	-0.0603029840595104	-0.733778680778632	-0.859011893417096	-1.18525076171509	-0.972994140401127	-1.94246851173293	-1.01273225334564	-0.600729564482136	-0.0371688006515528
UGCG	ENSG00000148154	7357	-0.110401432511903	-0.162688040656041	0.348258591665568	0.807096981347818	-0.395372021	1.091889204	0.786024059	1.22631575198262	1.33514558250329	1.03282933384475	0.981460975100967	1.07495045548928	0.990097922522802	0.716274395260178	1.28685557673281	1.0717471906147	1.20321485598627	-0.561084476459815	-0.0938851814370223	-0.197828371646125	-0.882939230031379	-0.534634422560634	0.013890326669308	-0.578950465880735	-0.555995520238094	-0.701810879955807	0.139518014814004
YARS2	ENSG00000139131	51067	0.117283421381352	-0.0236930857924905	-0.800930295866305	0.959319348424595	0.034972352	-1.636832944	0.95717873	-1.79248194703197	-0.754580424624325	-1.85567914251188	-1.91253501058333	-2.101262139145	-2.07182237767349	-1.72992782599772	-0.651225155369326	-1.68900084300383	-1.80981457368122	0.536284261436444	-0.362431317080951	-0.112757358164488	0.574096065506085	0.227686519875822	0.0296173232023644	-0.0918210623485467	-0.0693409812448635	0.18267253170634	-0.564282460592211
YES1	ENSG00000176105	7525	-0.114055335670007	-0.0720984983169298	-0.101045323832636	1.12684491647082	-1.066686994	0.864596346	1.067123487	0.932188976405415	0.0754169991211152	1.03840365481684	0.967312809767319	1.0926617493808	1.07877649173691	0.998788225750827	0.0665682468474849	1.23636836404743	1.15947794563262	-1.76064520728391	-1.00892624031373	-1.49441173064163	-1.7352427852479	-1.67504302119043	-1.00165825009822	-0.828433163576943	-1.09704706960235	0.237006404573579	-0.302468876777942
ZBTB1	ENSG00000126804	22890	0.11234831846302	-0.180742191453739	-0.721673682496061	0.890498678151005	0.040590229	-1.483937594	0.953066987	-1.97925512646172	-0.651186677781044	-1.74587661010427	-1.83862315487785	-1.71351897233554	-1.6417184467918	-1.44089574660485	-0.336210002067086	-1.710875991302	-1.78121520705647	-0.121962728187988	0.0102072064120253	0.134861822830987	-0.256156346626695	-0.343332617203705	0.26960653727597	0.590945019755427	-0.222701639010958	0.322228453885628	0.0222065763307115
ZFX	ENSG00000005889	7543	0.111809345690194	-0.192640284128349	-1.20389518761952	1.16140300981912	-0.261680495	-2.14610988	1.176883318	-2.59272447160442	-0.483611767904587	-2.23205456496228	-2.87069107848749	-2.27192239719118	-3.51777070199779	-2.14715017721576	-0.82489855283218	-2.22267520412108	-2.29759988246655	-0.524976311651757	-0.115321824588328	0.3041260738562	-0.539244782188214	-0.431471407423881	-0.478876690370256	-0.235056444443734	-0.379244678408484	-0.308346975698575	0.0916080873098547
ZFY	ENSG00000067646	7544	0.108434379214724	-0.22701303872214	-1.46036152122849	1.49413322339815	-0.256848084	-2.663874959	1.379868394	-2.3424055397872	-0.839856896857111	-2.0563067282924	-3.34708790637885	-3.87451800280626	-4.19607521661711	-2.88348538589511	-0.960337889897596	-2.90787490941914	-3.23080111205558	-0.69157194212626	0.0930836684854476	0.0446385757117031	-0.768443074618561	-0.857382852300512	-0.109632994680598	-0.0298914228176335	-0.811446147138391	0.119300151709157	0.442865201212179
ZNF280C	ENSG00000056277	55609	-0.10901448269288	-0.211047961749763	0.139457503560985	0.880404171332318	-0.620689178	0.899604185	0.935232767	0.961611841415977	0.493117266462745	0.923071753156949	0.917133327665193	0.806595168807596	0.943128119624359	0.958580653239129	1.41124746186979	0.843506767023505	0.738049494839476	-0.680245504802492	-0.18525732779693	-0.18197583464248	-0.927102995221188	-1.58537782076283	-0.47771475791831	-0.997937289663422	-1.14990709275341	0.211246900521402	-0.232620059845354
ZNF282	ENSG00000170265	8427	0.115053404298516	-0.0120868757435613	-0.545678447343974	0.605935725075445	0.009663416	-1.101020311	0.727391679	-1.3316277363857	-0.910823341072612	-1.12733797736612	-1.22651266574232	-0.880160756590216	-1.40130518809238	-1.07664718650575	-0.848650956175081	-1.16353604542517	-1.04360125451607	-0.196817532573303	0.241861823483116	-0.0832274815680343	-0.0928042015202604	-0.0279712987774829	-0.0398723924986975	0.533274634388996	0.0756895277118665	-0.294976706270746	-0.0185222113835219
ZNF383	ENSG00000188283	163087	0.1054993201924	-0.0956893578778185	-0.499682429493632	0.962250935171608	0.300588452	-1.299953311	1.031066406	-1.32364791195613	-0.922389300822329	-1.31410255458144	-1.51531072276698	-1.46537208483228	-1.47040184009961	-1.10830602537613	-0.682599774539738	-1.57837470665135	-1.61902818965651	-0.386593808790548	0.275993952279023	1.0731394834613	0.0702894602140562	-0.38303435907183	0.176493332208175	1.78476797753015	0.302853216447656	0.083232178496063	0.00874308863581004
